7.977,7.574,CALU
8.947,8.832,CALU
9.323,9.184,NFE2L1
9.31,9.514,NFE2L1
10.23,10.014,ARL6IP5
10.451,10.528,ARL6IP5
10.843,10.814,DPYSL2
12.68,12.565,RPLP1
8.645,8.757,CTNNA1
9.342,9.651,CTNNA1
10.365,10.339,CTSD
6.975,6.946,FAM120A
9.274,9.03,MAT2A
8.142,7.784,MAT2A
7.846,7.779,LAMC1
8.985,9.277,LAMC1
10.811,10.671,LOC100506248///MIR1244-2///MIR1244-3///MIR1244-1///LOC728026///PTMA
11.349,11.384,PTMA
9.103,9.092,FAM120A
9.725,9.714,HNRNPK
8.407,8.067,BZW1
8.758,8.411,BZW1
9.4,8.924,2-Sep
10.519,10.415,ATF4
12.204,11.991,GNAS
12.673,12.342,RPS15A
10.872,11.078,ANXA5
6.934,7.095,STMN1
8.26,8.096,LRP1
7.845,7.555,LRP1
9.337,9.22,PSMB7
9.233,8.739,PEA15
10.36,10.269,PEA15
8.91,8.928,ECH1
9.956,9.705,ODC1
9.582,9.575,IQGAP1
10.338,10.562,XRCC6
8.617,8.973,ACO2
10.818,11.08,DAZAP2
11.156,10.659,SPARCL1
8.102,6.549,MCL1
11.327,11.471,MCL1
9.908,9.872,MCL1
10.094,10.165,HSPA1B///HSPA1A
8.969,9.002,HSPA1L///HSPA1B///HSPA1A
13.787,13.757,ACTB
9.282,9.215,SARS
10.532,10.577,TMBIM6
10.624,10.81,TMBIM6
8.254,8.163,LMAN2
9.342,8.487,HSPD1
9.862,9.435,HSPD1
9.872,9.306,ZYX
12.773,12.465,RPL12
10.178,10.482,CIRBP
9.985,10.067,CIRBP
9.079,9.002,CCT7
8.671,8.209,PAFAH1B1
10.9,11.03,PSME1
7.489,7.836,PAFAH1B1
8.6,8.263,PAFAH1B1
13.245,12.726,RPS10
10.049,9.884,ATP5O
12.956,12.696,RPS15
9.153,9.336,PSMD8
6.213,5.811,LAMP2
10.534,10.667,TPI1
12.487,11.897,RPL29
10.8,10.472,GSTP1
9.578,9.42,HYOU1
10.379,9.83,SNRPD2
7.654,7.533,PLOD1
9.631,9.687,ZNF207
8.95,9.061,ZNF207
9.112,9.241,PSMD2
9.283,9.61,SCD
8.747,9.814,SCD
9.776,9.871,RAP1B
12.047,11.802,RPS21
5.754,5.775,MAP4
7.926,7.958,MAP4
9.782,9.809,BCAP31
11.195,11.634,CTSB
11.88,12.296,CTSB
9.851,9.968,KARS
5.632,5.66,EPRS
7.77,7.684,EPRS
7.816,7.834,EPRS
10.445,10.731,PRDX6
8.712,8.976,PRDX6
9.331,9.355,PPP1CA
9.319,9.291,SARAF
7.769,7.946,AHCYL1
8.854,9.099,AHCYL1
9.157,9.201,AHCYL1
9.311,9.381,IST1
9.44,9.562,GNB2
9.425,9.501,H2AFZ
8.206,7.892,NCOR1
6.261,6.013,NCOR1
6.696,6.54,NCOR1
7.548,7.468,NCOR1
11.278,10.864,SNORD38B///SNORD55///RPS8
10.414,10.472,FLNA
9.419,9.307,CNOT1
8.434,8.47,CNOT1
10.559,11.367,DHCR24
10.108,10.153,RAB11A
6.676,7.078,RAB11A
3.943,3.81,EIF3F
11.37,11.341,PSAP
7.262,7.223,RNF114
8.526,8.298,RNF114
12.621,12.432,SNORA68///RPL18A
9.134,9.086,STRAP
12.569,12.674,PSAP
12.33,12.784,S100A10
8.872,8.929,CCT8
7.395,7.274,MIR1292///SNORD110///SNORD86///SNORD57///NOP56
7.183,7.074,MIR1292///SNORD110///SNORD86///SNORD57///NOP56
9.386,9.418,PSMB1
9.913,9.713,CCT4
12.221,12.765,EPAS1
8.541,9.222,EPAS1
8.935,8.593,DNAJA1
9.765,9.333,DNAJA1
9.399,9.395,PSMD4
8.265,8.218,UQCRC2
8.38,8.594,CKB
9.757,9.25,RHOC
10.503,10.638,PGAM1
9.309,9.49,STAT1
12.145,11.648,SNORA21///RPL23
7.058,6.588,SSR1
6.149,6.209,SSR1
9.03,8.912,SSR1
7.642,7.362,TRA2B
9.234,9.06,TRA2B
6.802,6.6,FKBP4
8.024,8.18,FKBP4
10.06,10.109,HDGF
9.923,9,PALLD
7.538,7.283,MGEA5
7.562,7.354,MGEA5
8.471,8.337,M6PR
8.923,8.808,M6PR///PHC1
8.575,8.732,15-Sep
7.926,7.981,AHCY
11.316,11.454,HLA-E
12.261,12.197,HLA-E
7.491,6.633,PALLD
9.687,8.785,PALLD
6.368,6.368,RPLP2
12.399,12.311,SNORA52///RPLP2
9.074,8.922,LOC101927137///CCT3
10.882,10.602,TACC1
11.256,10.971,MIR1248///SNORA81///SNORA4///SNORD2///SNORA63///EIF4A2
7.81,7.865,PPM1G
6.35,6.33,KTN1
8.711,8.234,KTN1
10.642,10.975,TAGLN2
6.869,6.366,SRPRA
9.416,9.627,SRPRA
9.269,9.547,PHC2
10.467,10.607,BTG1
9.593,9.829,BTG1
8.69,8.511,KDELR1
10.152,10.383,LGALS3BP
8.578,8.822,SLC3A2
11.454,11.515,COX6A1
12.827,12.484,RPS23
8.601,8.697,RAB14
4.325,4.18,RAB14
8.978,8.874,TMED10
5.224,4.981,VCL
9.76,9.537,VCL
9.376,9.571,DCTN2
12.792,12.414,RPS4X
8.393,7.973,DEK
7.604,7.075,CALR
12.419,12.104,RPL8
11.866,11.325,RPL5///SNORD21
4.996,5.092,RERE
4.615,4.568,RERE
8.512,8.478,RERE
8.982,8.832,HSBP1
9.588,9.298,HSBP1
9.695,9.444,HMGN1
9.487,9.367,LOC101927733///HMGN1
9.407,9.429,SEC31A
8.507,8.369,GLUD1
8.795,9.011,GLUD1
9.003,9.108,MLF2
12.025,11.78,SNORD54///RPS20
9.254,9.025,ARPC1A
6.352,6.255,CCND2
6.198,6.26,CCND2
8.912,8.556,CCND2
9.314,9.707,ATP6V0C
8.04,8.364,IMMT
7.046,6.756,SSRP1
8.105,8.18,SSRP1
10.599,10.765,SDCBP
8.578,8.596,FUS
10.568,10.484,CLTA
7.156,7.029,SEPHS2
6.774,6.98,RPL31
13.172,12.884,RPL31
9.944,9.785,UBA1
9.46,9.174,ABLIM1
11.374,11.785,ALDOA
9.954,9.999,PPIB
10.268,10.291,PPIB
8.006,7.688,SERP1
8.78,8.545,SERP1
10.123,9.922,SERP1
10.476,10.772,TSPAN3
9.378,9.568,TSPAN3
11.707,10.132,ACTA2
10.239,10.476,PPT1
9.121,8.835,TAX1BP1
8.759,8.444,TAX1BP1
9.856,9.601,MDH1
6.598,6.654,PDHA1
8.55,8.571,PDHA1
12.099,12.035,GNAS
9.526,9.252,ANXA6
11.311,11.099,CD59
10.553,10.247,CD59
10.813,10.852,CD59
10.513,10.543,SERPING1
7.687,7.364,PSME3
6.252,6.365,PSME3
8.967,8.557,HIF1A
9.26,9.127,TRIM28
9.166,9.349,SNX17
8.562,8.231,IPO7
8.308,8.271,IPO7
7.681,7.69,IPO7
6.298,6.272,IPO7
8.629,8.357,ACTR3
9.053,8.851,RBM14-RBM4///RBM4
7.77,8.184,CKAP4
8.518,8.71,CKAP4
8.979,9.018,AARS
7.426,7.241,TMEM189-UBE2V1///TMEM189///UBE2V2///UBE2V1
9.64,9.585,TMEM189-UBE2V1///TMEM189///UBE2V2///UBE2V1
9.003,9.546,TMEM189-UBE2V1///TMEM189///UBE2V2///UBE2V1
10.685,10.534,SSR4
11.32,11.845,CD9
5.657,5.732,PRDX2
9.179,9.244,HADHB
10.529,10.874,TXNIP
11.413,12.126,TXNIP
11.462,12.147,TXNIP
9.101,9.27,RPN1
11.18,11.105,ANXA1
7.447,6.787,PAICS
5.958,5.417,PAICS
8.755,8.746,JUP
5.206,4.294,EIF1AX
7.573,6.61,EIF1AX
7.453,6.964,EIF1AX
8.217,7.648,EIF1AX
9.015,9.392,YWHAH
10.979,10.926,DSTN
11.425,11.332,DSTN
8.256,8.21,TAF7
7.353,7.194,EIF5B
5.704,5.557,EIF5B
4.925,4.985,EIF5B
7.091,6.85,EIF5B
9.491,9.399,CD99
10.629,10.831,CD99
10.263,9.953,LDHB
8.602,8.43,HNRNPH1
8.583,8.722,BLCAP
13.236,13.055,RPLP0
8.83,8.354,ADD3
8.089,8.517,HADH
7.169,7.181,HADH
7.533,7.899,PFKP
6.542,6.636,ANP32A
8.356,8.319,RAD23A
9.533,9.326,GNAI2
12.262,12.018,DUSP1
9.906,9.672,TGM2
7.454,7.132,ANP32A
8.917,8.066,DUSP1
6.413,5.808,WTH3DI///RAB6A
9.235,9.428,RAD23A
9.219,9.039,WTH3DI///RAB6A
5.565,5.208,WTH3DI///RAB6A
13.76,13.49,RPS18
10.298,9.669,PLD3
9.225,8.946,ANP32A
8.277,8.56,PSMF1
6.948,6.419,PSMF1
9.242,9.015,HNRNPA0
8.246,8.366,HNRNPA0
6.69,6.507,GOLGB1
8.301,8.074,GOLGB1
10.657,10.148,MYL9
8.41,8.706,CTTN
9.28,9.026,STOM
10.921,10.618,STOM
3.967,3.906,STOM
8.065,7.718,RCN1
9.377,9.285,LOC100996696///PABPC4
8.915,8.886,GTF2IP4///GTF2IP1///GTF2I
8.802,8.669,CYC1
8.134,7.956,PSMC2
8.443,8.398,PSMC2
10.553,9.823,MMP2
8.766,8.859,SF3B1
9.663,9.645,SF3B1
6.197,6.299,SMARCC1
6.678,6.612,SMARCC1
7.816,7.614,SMARCC1
6.173,6.227,SMARCC1
9.012,8.75,SNU13
9.645,9.505,SNU13///ANXA2
9.649,9.593,TM9SF2
10.293,10.555,SYNGR2
8.321,8.227,PIP4K2B
7.899,8.025,PIP4K2B
7.654,7.618,SLC4A5///DCTN1
3.975,3.845,BCLAF1
8.499,7.953,BCLAF1
7.144,7.086,SON
9.356,9.134,SON
8.159,8.481,PXN
6.484,7.04,KPNA2
9.581,9.626,ATP6V1B2
12.553,12.608,TUBA1B
6.463,5.95,CBX3
8.727,8.622,RBBP7
8.08,8.618,SDHA
12.686,12.481,RPS29
9.129,9.084,DAP
9.054,8.717,ARF4
10.506,10.135,ARF4
8.717,8.482,COPB2
7.371,7.038,USP9X
8.932,8.705,USP9X
6.998,6.68,BCLAF1
8.174,8.286,PFKL
9.751,9.312,NBPF20///NBPF10///NBPF8///NBPF9///NBPF15///NBPF11///NBPF12///NBPF14
9.489,8.878,NBPF25P///NBPF26///NBPF19///NBPF20///NBPF10///NBPF8///NBPF9///NBPF15///NBPF11///NBPF14
11.662,11.38,LGALS1
10.656,10.746,GPX4
5.527,5.266,THBS1
8.315,7.861,THBS1
7.273,6.996,THBS1
7.07,6.74,THBS1
6.166,6,CSE1L
8.15,7.861,CSE1L
9.841,9.686,TUFM
9.971,9.918,PSMA7
7.38,7.394,POLD2
7.645,7.093,CPE
6.304,5.501,CPE
8.303,9.086,PGD
10.324,10.464,COX8A
9.203,8.836,PGRMC1
9.161,8.958,PGRMC1
8.572,8.413,EIF5A
8.98,7.477,EIF5A
6.838,6.943,ITGB5
8.816,8.306,ITGB5
9.222,9.518,MGAT1
8.129,8.317,ACLY
8.778,9.081,ACLY
7.9,6.998,SRSF7
5.716,5.687,CDH1
8.757,8.882,CDH1
7.118,6.861,RPL36A-HNRNPH2///HNRNPH2
8.173,7.886,PJA2
10.974,10.73,COX7C
9.426,9.307,ECHS1
9.367,9.685,PLP2
12.532,12.5,HLA-DPB1
6.571,6.358,SSB
6.322,5.693,SSB
8.181,8.263,RAB5C
12.019,11.364,GPNMB
8.06,7.959,EIF2S1
5.922,5.83,EIF2S1
8.644,8.704,EIF2S1
9.417,9.347,HAX1
9.108,8.602,NFE2L2
9.63,9.235,TIMP3
10.32,9.926,TIMP3
10.076,9.712,TIMP3
10.639,10.679,TIMP3
6.568,5.958,MBNL1
10.012,9.403,MBNL1
9.241,8.649,MBNL1
12.14,11.805,SNORD18C///SNORD18B///SNORD18A///SNORD16///RPL4
8.897,9.087,MFN2
8.617,8.492,RAB5C
7.592,7.536,NMT1
7.042,7,NMT1
6.584,6.328,NMT1
10.171,9.976,YBX3
9.778,9.591,YBX3
11.638,10.8,IGFBP7
10.768,10.29,IGFBP7
8.488,8.188,PUM1
7.982,7.877,PUM1
8.79,8.769,PUM1
7.111,6.93,ARHGDIA
9.599,9.68,ARHGDIA
8.527,7.426,BHLHE40
9.99,9.619,BHLHE40
4.692,4.779,ATP6V0E1
10.989,10.962,ATP6V0E1
8.893,8.874,NUDC
8.349,8.408,TERF2IP
9.071,9.009,TMX2
8.709,8.388,ARCN1
7.161,7.011,UBA2
9.642,9.691,FBXO7
7.405,7.174,GNAI3
8.286,8.126,GNAI3
5.671,5.6,GNAI3
7.272,7.278,CHD4
8.655,8.574,CHD4
9.387,9.424,CHD4
9.351,9.095,HTRA1
9.214,9.109,LRPAP1
5.818,5.903,ITPR3
8.378,8.397,ITPR3
8.715,8.854,ITPR3
8.9,8.993,PITPNA
7.822,7.994,PITPNA
8.189,7.9,PITPNA
8.993,9.242,IDH1
10.443,10.382,SEPW1
7.522,7.167,SLC7A5
7.597,7.763,AMD1
6.71,7.073,AMD1
8.537,8.467,PSMD1
8.917,8.814,PSMD1
9.386,9.325,CREG1
11.24,11.384,CSTB
7.948,7.94,PCNA
6.782,6.86,RRBP1
8.881,9.083,RRBP1
5.857,6.153,RRBP1
7.7,7.913,RRBP1
8.859,9.222,TNFAIP1
7.628,7.683,TNFAIP1
8.213,8.123,HDAC1
10.043,9.75,DDX3X
7.63,6.736,DDX3X
8.902,8.88,LGMN
6.252,6.244,PPP1R7
7.489,7.359,PPP1R7
10.072,9.73,PLS3
10.378,10.405,ERP29
12.849,12.444,SNORD83B///SNORD139///RPL3
7.384,7.069,CTBP2
6.105,5.811,CTBP2
9.178,8.646,CTBP2
8.169,8.328,SNRNP70
8.126,8.028,RAD23B
8.114,7.945,RAD23B
8.455,8.297,SRRM1
8.835,8.738,SRRM1
9.677,9.532,NDUFB8
9.448,9.452,NDUFB8
5.423,5.358,ARIH2
5.386,5.582,ARIH2
7.682,7.763,ARIH2
10.656,10.833,ENO1
7.959,7.866,PSMD13
7.476,7.197,PSMD13
9.853,9.698,ILK
7.987,7.147,BTG2
9.931,9.408,BTG2
7.926,7.924,CAPZA2
9.062,9.112,CAPZA2
9.713,9.411,SPCS2
9.663,9.695,SPCS2
8.827,8.509,DDX1
10.289,10.323,ATP1B1
10.426,10.467,ATP1B1
8.135,8.258,RAF1
8.171,8.208,LOC101927673///OTUB1
7.588,7.628,LOC101927673///OTUB1
8.009,8.598,SREBF2
8.085,8.326,SREBF2
4.67,4.844,SLC2A1
7.998,8.105,SLC2A1
10.478,10.65,PKM
7.775,7.823,PSMC4
9.633,10.026,CDIPT
12.751,12.589,RPS6
8.989,9.217,BAG6
9.779,9.612,COX7A2L
13.269,13.279,SNORD73A///RPS3A
12.037,11.691,RPS16
8.824,8.6,SYPL1
8.075,8.115,SYPL1
9.333,8.643,BGN
7.999,7.35,BGN
7.349,7.2,TARS
9.322,9.459,COPE
5.553,5.544,
8.974,9.027,TXNRD1
9.062,8.824,PSMC3
10.218,10.347,NME1-NME2///NME2
5.772,5.732,NUDCD3
8.568,8.732,NUDCD3
8.129,8.077,RALY
10.764,10.16,AKR1B1
9.051,8.819,SRP9
8.813,8.813,PSMA5
8.833,9.038,FDPS
8.435,8.629,RAB5B
9.546,9.147,HNRNPAB
9.082,8.631,LOC101926921///DAB2
9.456,9.176,LOC101926921///DAB2
8.973,8.802,LOC101926921///DAB2
8.735,8.828,ADRM1
8.274,8.146,OGDH
5.484,5.4,TRAK1
7.882,7.872,APEH
9.37,9.636,MKRN1
9.119,9.514,SDC1
9.621,9.625,SDC1
10.79,10.822,ARHGDIB
10.593,9.576,CYR61
10.185,10.079,SEC11A
3.839,3.951,TOP2A
5.992,6.112,TOP2A
12.503,12.612,LOC101060363///PPIA
7.483,7.893,WSB1
5.115,5.039,WSB1
8.902,8.994,WSB1
4.55,4.252,MOB1A
8.125,8.187,MOB1A
5.757,5.571,MOB1A
8.569,8.282,PRNP
9.62,9.501,ANXA4
9.899,9.62,ANXA4
9.398,9.341,EIF4A3
6.097,5.57,NDUFA5
9.328,9.493,ANP32B
10.769,10.683,ANP32B
9.212,8.723,11-Sep
5.631,5.028,11-Sep
7.026,6.962,NREP
8.074,7.995,NREP
8.73,8.518,SH3BGRL
9.461,9.285,SH3BGRL
6.91,6.838,ENO2
7.217,7.091,STK25
11.194,11.489,IFITM2
6.734,6.493,PSMA2
9.411,9.308,PSMA2
11.173,11.286,MYL12B///MYL12A
8.565,8.927,MYL12A
7.983,7.885,SMARCC2
7.488,7.436,SMARCC2
10.471,10.684,ATP5B
5.627,5.626,MIR6733///EBNA1BP2
7.908,8.103,EMP1
7.999,8.192,EMP1
7.049,6.756,CCT6A
6.938,6.835,CCT6A
9.12,9.213,ETS2
8.517,8.379,ETS2
7.823,7.848,RARS
9.665,9.608,STAT6
7.494,7.154,STAT6
7.043,7.208,ARHGEF12
8.536,8.123,ARHGEF12
4.61,4.507,ARHGEF12
10.3,10.465,VAMP3
8.248,8.203,VAMP3
9.6,9.39,GTF3A
8.131,7.565,SCP2
5.413,5.186,ENC1
8.859,8.387,ENC1
8.534,8.64,SNRPC
8.254,8.21,UBE2D2
5.39,5.384,UBE2D2
9.07,9.13,UBE2D2
8.7,9.46,ADIPOR2
8.765,8.458,GRHPR
12.296,12.087,GPX3
8.201,7.995,SLC9A3R1
9.612,9.876,FLOT2
8.31,7.775,YME1L1
8.416,8.111,YME1L1
7.235,7.211,BAZ2A
7.871,7.773,BAZ2A
7.252,7.298,BAZ2A
9.137,9.191,SF3A1
7.3,7.358,SF3A1
9.46,9.533,COPB1
8.965,8.801,COPB1
10.758,11.314,CST3
9.41,9.449,TMEM109
6.962,6.498,IVNS1ABP
7.826,7.436,IVNS1ABP
9.218,8.813,OAZ2
8.791,8.785,OAZ2
9.197,9.266,ANXA7
5.821,5.912,ZFP36L2
10.77,10.55,ZFP36L2
7.208,6.64,ZFP36L2
4.597,4.206,CUL3
8.081,7.913,CUL3
4.131,4.048,CUL3
7.388,7.326,PLEC
4.482,4.593,PPP2CB
10.085,10.125,PPP2CB
8.337,7.93,HNRNPF
7.654,7.869,UBAP2L
8.348,8.313,UBAP2L
8.92,8.731,TPD52L2
7.666,7.465,CRTAP
8.517,8.338,CACYBP
5.593,5.752,CACYBP
8.01,7.754,NBR1
8.374,8.13,NBR1
9.278,9.405,DHX15
8.399,8.296,DHX15
8.096,7.672,UCHL1
7.515,7.714,PSMD3
8.808,9.298,ITGA5
9.985,10.256,CSNK2B
8.001,8.062,TRAP1
7.185,7.529,IGF2R
8.5,8.8,IGF2R
8.108,7.905,RBM5
8.766,8.667,RBM5
7.755,7.771,SGTA
6.674,6.438,PHGDH
10.617,10.284,TRAM1
10.137,9.342,TRAM1
9.554,9.918,PSMB3
7.057,7.145,GRK2
7.501,7.505,GRK2
10.888,10.658,MGST3
8.169,8.292,PSMB2
9.078,8.929,COPS6
11.971,11.367,RPL36A-HNRNPH2///RPL36A
5.778,5.681,PPP1CB
8.281,7.952,PPP1CB
8.056,7.722,PPP1CB
9.237,9.692,PLEKHB2
8.126,8.554,PLEKHB2
10.13,10.219,LRP10
9.002,9.334,HSD17B4
8.092,7.738,NAP1L4
7.865,8.063,GSS
6.757,6.095,SOX4
9.019,7.833,SOX4
8.357,7.887,SOX4
8.475,8.49,BAP1
8.125,7.831,WDR77
7.399,7.429,WDR77
11.898,12.33,IFI30///PIK3R2
7.535,7.558,CUL4A
4.264,4.284,CUL4A
10.9,11.444,ALDH2
12.833,12.867,VIM
11.507,11.218,SEPP1
6.963,7.616,CLDN4
13.664,13.507,RPL37A
7.071,6.788,DPYSL3
9.464,9.19,DPYSL3
10.836,11.072,CAT
